classification	db_link	observation_name	observation_sum	1006_Rp_Control	1007_Rp_LE	1025_Rp_Control	1028_Rp_Control	1028bis_Rp_Control	1038_Rp_Control	1046_Rp_LE	1047_Rp_Control	1059_Rp_Control	1060_Rp_Control	1065_Rp_LE	1066_Rp_Control	1073_Rp_LE	1086_Rp_LE	1086bis_Rp_LE	1099_Rp_Control	1099bis_Rp_Control	1102_Rp_Control	1122_Rp_Control	1136_Rp_Control	1136bis_Rp_Control	1140_Rp_LE	1150_Rp_Control	1150bis_Rp_Control	581_Rm_Control	581bis_Rm_Control	592_Rm_LE	602_Rm_Control	612_Rm_Control	624_Rm_LE	624bis_Rm_LE	624ter_Rm_LE	629_Rm_Control	641_Rm_LE	651_Rm_Control	654_Rm_Control	665_Rm_LE	677_Rm_Control	680_Rm_LE	685_Rm_Control	689_Rm_LE	701_Rm_Control	732_Rm_LE	732bis_Rm_LE	750_Rm_Control	777_Rm_Control	798_Rm_LE	815_Rm_LE	817_Rm_Control	827_Rm_LE	835_Rm_Control	855_Rm_Control	862_Rm_LE	896_Rm_Control	920_Rm_LE	927_Rm_Control	935_Rm_Control	944_Rp_Control	950_Rp_LE	950bis_Rp_LE	952_Rp_LE	959_Rp_Control	964_Rp_Control	966_Rp_LE	972_Rp_Control	978_Rp_LE	978bis_Rp_LE	989_Rp_Control	992_Rp_LE
Genetic Information Processing;Folding, sorting and degradation;Protein processing in endoplasmic reticulum;Protein processing in endoplasmic reticulum	https://www.genome.jp/entry/ko04141	ko04141	35703.175072463775	286.0568115942029	365.14594202898553	292.38565217391306	321.8808695652174	241.6246376811594	394.81724637681157	495.92072463768113	440.1111594202898	523.502463768116	638.8534782608696	612.6778260869565	513.568115942029	366.2124637681159	617.783768115942	339.20884057971017	550.5249275362319	377.7698550724638	618.5408695652175	492.1778260869566	299.94420289855077	309.57144927536234	499.5363768115942	339.5740579710145	209.7953623188406	568.5147826086956	550.3659420289855	537.8024637681159	721.6523188405796	535.3266666666667	556.5304347826087	710.7066666666666	385.2405797101449	676.422463768116	412.66449275362316	784.9078260869566	626.5879710144927	516.9082608695652	703.4288405797103	524.433768115942	583.4815942028985	622.8986956521738	764.5028985507246	482.13101449275365	153.2704347826087	482.48362318840583	583.3960869565218	593.5776811594203	633.0984057971015	738.8717391304347	686.4811594202899	745.4505797101449	607.0721739130436	619.8010144927537	665.1289855072463	404.5578260869565	695.7146376811594	582.231304347826	489.5527536231884	471.37347826086955	300.24695652173915	389.0265217391305	658.3895652173912	641.8823188405797	534.2514492753623	609.4391304347827	626.3534782608696	186.8714492753623	693.9004347826086	499.0592753623188
Cellular Processes;Transport and catabolism;Peroxisome;Peroxisome	https://www.genome.jp/entry/ko04146	ko04146	153147.546	998.4788571428572	1768.4888571428571	1289.863142857143	861.6385714285715	804.9968571428572	1692.9140000000002	2475.4625714285717	1810.3300000000002	1781.1305714285716	2532.1825714285715	2022.9517142857142	1554.6285714285714	1537.8745714285715	2892.6282857142864	1486.0737142857142	2799.6045714285715	1919.3120000000004	2567.248857142857	2264.8534285714286	875.0662857142858	1076.6877142857143	2153.521428571429	1671.1334285714286	1052.368	1930.9851428571428	2214.622	2341.078857142857	3371.3799999999997	2354.5468571428573	2462.917428571428	2791.3285714285716	1528.1182857142858	3201.4485714285715	1965.5557142857142	3076.040857142857	2747.6465714285714	1832.662	3219.1514285714293	2464.958285714286	2690.7625714285714	2712.598	3431.928857142857	1814.6742857142858	749.8042857142858	2287.8531428571428	1853.005142857143	2094.549714285714	2789.5457142857144	3531.6965714285716	3291.3725714285715	3677.614285714286	2903.845142857143	2686.9019999999996	3236.3605714285713	1689.699142857143	2995.758857142857	2694.6677142857143	2165.6405714285715	1130.5051428571428	1044.974857142857	1709.6691428571428	2753.502285714286	2554.368	2301.8760000000007	3064.1128571428576	3232.554	861.7251428571428	3595.5737142857142	2208.526571428571
Cellular Processes;Cell growth and death;Apoptosis;Apoptosis	https://www.genome.jp/entry/ko04210	ko04210	42942.14580645161	249.41387096774193	532.008064516129	397.51612903225805	147.67741935483872	117.6774193548387	536.4596774193549	761.9032258064516	491.78483870967744	490.578064516129	789.2203225806452	529.9945161290323	391.4274193548387	438.53225806451616	896.852258064516	434.66225806451615	881.0993548387097	566.2716129032258	682.2687096774195	723.2716129032258	118.49741935483871	121.0725806451613	623.2796774193548	136.6183870967742	91.33870967741936	422.9516129032258	427.3925806451613	623.0483870967741	984.6596774193548	704.3583870967742	748.1425806451613	771.7554838709677	415.4596774193548	873.4677419354839	617.9167741935483	925.2364516129032	885.9516129032259	410.5967741935484	992.6693548387096	744.2393548387096	815.1909677419354	779.1990322580644	1091.241935483871	439.7393548387097	226.01612903225808	687.1396774193549	451.49451612903226	526.7877419354838	808.6667741935483	1137.913870967742	968.5106451612904	1159.303870967742	903.1370967741935	827.7877419354838	934.6506451612903	419.18548387096774	845.7283870967742	864.602258064516	657.7848387096775	151.78225806451613	218.2741935483871	466.03483870967744	798.9783870967742	753.0832258064517	699.5054838709677	964.741935483871	874.6612903225806	218.12354838709678	873.905806451613	681.7016129032259
Organismal Systems;Immune system;NOD-like receptor signaling pathway;NOD-like receptor signaling pathway	https://www.genome.jp/entry/ko04621	ko04621	47556.32961538462	379.83307692307693	495.5673076923077	0.0	465.50961538461536	347.3557692307692	533.0926923076923	703.0961538461538	594.8619230769231	729.1953846153847	868.5703846153847	825.3619230769232	693.9230769230769	520.955	871.6215384615384	469.01192307692304	745.1888461538463	520.3011538461539	833.4580769230771	661.9261538461537	456.8176923076923	460.36846153846153	704.6153846153846	449.8046153846154	290.75307692307695	782.3046153846153	786.9453846153847	739.75	982.9380769230769	739.9011538461539	754.8015384615385	966.8076923076923	535.0288461538462	946.1442307692307	547.8496153846154	0.0	845.7565384615384	698.8526923076922	964.7850000000001	716.9938461538461	810.1669230769231	899.5065384615384	1033.3846153846155	656.1057692307693	211.23423076923078	660.0734615384616	796.9873076923076	819.0130769230769	873.1057692307693	984.6603846153846	958.9965384615386	1020.1153846153846	825.4165384615385	834.6569230769231	929.1349999999998	541.9488461538461	941.8942307692307	774.3623076923076	669.5126923076924	649.9776923076922	426.4680769230769	520.1534615384616	865.0161538461538	856.746923076923	729.2146153846154	832.6584615384618	865.9392307692307	260.81692307692305	971.1026923076922	707.9103846153846
Organismal Systems;Environmental adaptation;Plant-pathogen interaction;Plant-pathogen interaction	https://www.genome.jp/entry/ko04626	ko04626	101109.58514285715	850.3577142857145	960.8911428571428	925.1342857142857	1156.2485714285715	826.4631428571429	1003.1637142857141	1411.1102857142857	1210.3037142857145	1539.132285714286	1683.7094285714286	1709.0091428571432	1463.142857142857	1134.6171428571429	1797.0634285714286	947.4194285714286	1395.169142857143	1025.7279999999998	1699.2705714285714	1227.8194285714285	1107.9997142857142	1162.346857142857	1499.9682857142857	1361.3760000000002	833.3322857142856	1681.6760000000002	1770.4122857142859	1529.4025714285713	2087.866	1511.2914285714285	1495.5674285714285	2003.4682857142857	1096.8202857142858	1959.7271428571428	1052.6862857142858	2265.9554285714285	1660.2659999999998	1486.1477142857143	1821.4205714285715	1403.6365714285714	1604.2694285714285	2072.3457142857146	2057.519714285714	1407.4097142857142	406.728	1281.6677142857145	1727.3105714285714	1703.1094285714287	1797.7882857142856	1817.206285714286	1884.7011428571432	1984.978285714286	1550.5522857142857	1640.0608571428572	1809.7511428571427	1134.824857142857	1969.2428571428572	1410.6102857142857	1266.5357142857142	1547.903142857143	928.4505714285714	1052.562	1793.0791428571429	1685.502	1424.5754285714286	1570.6874285714289	1654.7185714285715	562.6588571428571	2085.886285714286	1519.828857142857
Organismal Systems;Endocrine system;Insulin signaling pathway;Insulin signaling pathway	https://www.genome.jp/entry/ko04910	ko04910	47773.79897435898	432.228717948718	446.5507692307692	422.3982051282051	571.6589743589744	430.07102564102564	474.1402564102564	618.8812820512821	628.861282051282	783.5017948717949	859.0592307692307	892.0902564102565	795.3897435897436	517.3161538461538	802.7494871794871	444.2697435897436	615.8197435897437	466.33384615384614	861.13	565.805641025641	588.2069230769231	619.2182051282051	697.7028205128205	730.5133333333332	447.1997435897436	800.4023076923077	868.4505128205128	671.494358974359	936.1907692307693	674.4238461538462	652.4382051282051	912.9976923076924	508.8466666666666	869.2730769230769	433.8656410256411	1092.0700000000002	774.6279487179488	733.8079487179488	873.4358974358975	637.6392307692307	742.8264102564102	836.3589743589744	951.5969230769231	660.3617948717949	186.48717948717947	578.4325641025641	826.2930769230769	830.3405128205128	838.7015384615385	835.7969230769231	845.4348717948718	886.6964102564103	719.6702564102563	748.158205128205	823.6364102564103	534.068205128205	903.6748717948718	651.2338461538462	620.5871794871795	818.8317948717948	470.5758974358974	464.9166666666667	856.6789743589743	847.8328205128204	692.7523076923076	736.6669230769231	768.9094871794872	262.83025641025637	1003.4738461538462	678.9125641025641
Organismal Systems;Digestive system;Protein digestion and absorption;Protein digestion and absorption	https://www.genome.jp/entry/ko04974	ko04974	52204.828	308.3064	654.87	398.5	120.62	150.5	648.77	882.3	634.1464	568.6436	972.0964	637.1264	477.86	489.3	995.3436	518.2712	1082.8764	705.9336	880.7364	877.4736	116.7236	165.49	710.3436	326.5236	207.8	514.93	583.8036	743.99	1197.6448	820.7544	871.5836	913.8636	495.53	1103.09	723.0436	1103.4464	1029.17	489.94	1222.07	902.6436	991.5036	753.9136	1268.55	515.9036	279.13	836.6964	515.1364	644.8136	988.5936	1403.8664	1208.5264	1422.3136	1116.51	984.3036	1196.2536	570.21	1052.2164	1051.9436	820.1464	167.82	267.77	551.3664	981.6664	928.1064	852.7636	1201.3632	1180.12	269.2064	1201.3264	736.73
Human Diseases;Infectious disease: bacterial;Bacterial invasion of epithelial cells;Bacterial invasion of epithelial cells	https://www.genome.jp/entry/ko05100	ko05100	802.082424242424	14.897575757575755	47.655151515151516	1.6175757575757579	24.242424242424242	16.556969696969702	0.0	1.1327272727272726	4.9393939393939394	13.715757575757573	15.836969696969694	9.473333333333333	34.81818181818182	7.496363636363636	2.261212121212121	0.42424242424242425	31.564242424242423	25.170303030303028	20.170303030303028	4.382424242424243	4.526666666666666	5.090909090909091	2.261212121212121	10.181818181818182	5.655151515151515	0.0	0.14	0.9884848484848486	12.049090909090905	0.4357575757575758	3.9581818181818185	5.655151515151515	1.5569696969696973	22.484848484848484	1.3333333333333333	22.87878787878788	1.3333333333333333	1.9812121212121214	7.018787878787879	9.617575757575757	2.4660606060606063	12.836969696969694	3.5642424242424244	2.261212121212121	2.5872727272727274	4.806666666666667	2.344848484848485	2.556969696969697	4.412727272727273	14.61757575757576	2.82969696969697	0.6248484848484849	0.17030303030303032	4.806666666666667	19.253939393939397	3.2539393939393944	14.424242424242424	12.333333333333334	11.314545454545458	43.515151515151516	6.496363636363636	1.2727272727272727	32.981212121212124	10.132727272727273	13.151515151515152	28.0	29.412727272727274	12.4430303030303	105.13272727272728	2.5757575757575757
Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Vibrio cholerae;Vibrio cholerae pathogenic cycle	https://www.genome.jp/entry/ko05111	ko05111	35773.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1249.7485714285715	1410.344285714286	0.0	0.0	1291.5380952380954	0.0	0.0	0.0	1754.1876190476191	1245.1133333333335	0.0	1429.532380952381	0.0	0.0	0.0	1136.3638095238096	694.8014285714286	0.0	0.0	0.0	2310.9880952380954	1683.7042857142858	0.0	0.0	0.0	0.0	1257.194761904762	0.0	0.0	0.0	2065.55380952381	0.0	1790.4504761904761	0.0	0.0	0.0	0.0	0.0	1479.7033333333331	1548.8476190476192	1984.058095238095	2244.737142857143	0.0	2381.7414285714285	1817.8180952380956	0.0	0.0	0.0	0.0	0.0	0.0	1155.094761904762	0.0	0.0	1931.505714285714	0.0	0.0	1910.5328571428572	0.0	0.0	0.0	0.0
Human Diseases;Infectious disease: bacterial;Epithelial cell signaling in Helicobacter pylori infection;Epithelial cell signaling in Helicobacter pylori infection	https://www.genome.jp/entry/ko05120	ko05120	92133.98464285709	730.7707142857143	932.0232142857142	767.9914285714286	865.6617857142858	680.0453571428571	992.825	1290.194642857143	1159.5053571428573	1377.8539285714285	1642.6364285714285	1542.506428571429	1307.25	955.3860714285714	1573.9053571428572	872.5996428571426	1395.3350000000003	980.1914285714284	1608.2582142857148	1241.080714285714	887.5557142857142	928.2467857142857	1291.7739285714285	940.4842857142856	598.6085714285715	1455.7478571428571	1499.5764285714286	1384.855357142857	1840.3510714285715	1357.8939285714284	1397.8875	1803.4614285714285	1003.7060714285715	1811.5857142857144	1020.9917857142857	2039.7817857142861	1566.5085714285713	1305.8592857142855	1798.4457142857143	1352.1524999999995	1525.9578571428572	1595.8425	1916.608214285714	1212.6142857142856	398.1489285714286	1242.992142857143	1493.2889285714286	1539.9910714285709	1623.1946428571425	1828.978928571429	1807.2571428571432	1917.5357142857142	1548.337142857143	1556.550357142857	1764.0949999999998	995.0921428571428	1774.0939285714287	1442.641428571428	1270.3878571428577	1243.985357142857	814.2189285714287	972.955	1648.371071428572	1626.5710714285717	1371.8092857142858	1581.970357142857	1548.997857142857	492.0328571428571	1894.9692857142861	1283.000357142857
Human Diseases;Infectious disease: bacterial;Shigellosis;Shigellosis	https://www.genome.jp/entry/ko05131	ko05131	787.9593548387097	14.39645161290322	47.10612903225806	1.5390322580645166	23.903225806451612	16.21645161290323	0.0	1.1196774193548389	4.612903225806452	13.557741935483866	15.654516129032253	9.364193548387094	34.38709677419355	7.410000000000003	2.2351612903225804	0.41935483870967744	31.170645161290327	24.880322580645164	19.848064516129032	4.331935483870968	4.474516129032257	5.032258064516129	2.2351612903225804	10.064516129032258	5.590000000000002	0.0	0.13838709677419356	0.9770967741935481	11.880322580645156	0.2809677419354839	3.91258064516129	5.590000000000002	1.5390322580645166	22.225806451612904	1.2580645161290323	22.225806451612904	1.2580645161290323	1.958387096774194	6.848064516129029	9.50677419354839	2.377741935483871	12.299677419354834	3.493225806451613	2.2351612903225804	2.377741935483871	4.751290322580646	1.958387096774194	2.377741935483871	4.331935483870968	14.119677419354844	2.7970967741935486	0.557741935483871	0.13838709677419356	4.751290322580646	18.313225806451616	3.216451612903226	14.258064516129032	12.161290322580646	11.184193548387102	42.774193548387096	6.151935483870966	1.2580645161290323	32.57129032258064	9.926129032258068	13.0	27.677419354838708	29.073870967741943	12.299677419354834	103.86161290322582	2.5161290322580645
Human Diseases;Infectious disease: parasitic;Chagas disease;Chagas disease (American trypanosomiasis)	https://www.genome.jp/entry/ko05142	ko05142	124.68073170731708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.018292682926829	0.0	0.0	0.0	0.0	0.0	31.52634146341463	0.0	0.0	0.0	0.0	0.0	56.77024390243902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.365853658536587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Human Diseases;Infectious disease: parasitic;African trypanosomiasis;African trypanosomiasis	https://www.genome.jp/entry/ko05143	ko05143	1440.6566666666663	7.282222222222221	8.962777777777777	20.509444444444444	9.88888888888889	48.48166666666666	1.6111111111111112	5.370555555555556	68.84722222222223	15.462777777777777	7.476666666666666	5.962777777777777	0.0	6.259444444444444	5.407222222222222	5.111111111111111	17.129444444444445	28.185	0.0	8.67111111111111	35.88444444444444	88.77777777777777	6.129444444444444	203.27777777777777	0.0	19.61111111111111	82.90722222222222	8.907222222222222	17.212777777777777	9.037222222222223	7.351666666666666	16.740555555555556	10.870555555555557	33.68055555555556	2.4444444444444446	19.055555555555557	12.666666666666666	16.98166666666667	13.79611111111111	14.148333333333333	4.648333333333333	12.740555555555554	20.40722222222222	9.296111111111111	1.7316666666666667	11.851666666666667	15.592777777777776	29.48166666666667	8.29611111111111	11.648333333333333	10.20388888888889	5.657222222222222	4.185	6.796111111111111	37.48166666666666	13.759444444444444	19.22222222222222	11.444444444444445	22.370555555555555	0.0	14.148333333333333	4.722222222222222	51.370555555555555	22.69	5.555555555555555	27.305555555555557	10.087777777777777	6.962777777777777	148.34277777777777	2.5555555555555554
Human Diseases;Infectious disease: parasitic;Amoebiasis;Amoebiasis	https://www.genome.jp/entry/ko05146	ko05146	2065.021025641026	5.839743589743589	20.568461538461538	32.334102564102565	32.52128205128205	15.538461538461538	11.967435897435898	43.489230769230765	5.973076923076923	21.935897435897434	17.142307692307693	23.192307692307693	7.112820512820512	38.840512820512814	60.953333333333326	28.432307692307695	26.275641025641026	17.442307692307693	10.102564102564102	13.128205128205128	22.51794871794872	21.53076923076923	40.850512820512826	17.252564102564104	12.602564102564102	40.217948717948715	45.468717948717945	37.54923076923077	27.648461538461536	35.414871794871786	39.63897435897436	58.09410256410256	23.28846153846154	33.69871794871795	22.247948717948724	47.46153846153846	29.666666666666668	33.593589743589746	36.32769230769231	38.35897435897436	13.326923076923077	113.8525641025641	39.73076923076923	33.28846153846154	8.42102564102564	33.30769230769231	27.121794871794872	22.871282051282044	58.506410256410255	33.06846153846154	42.57897435897436	28.993589743589745	22.702564102564104	41.21025641025641	20.192307692307693	45.75435897435898	27.152564102564103	22.33974358974359	9.369230769230768	21.46666666666667	16.164615384615384	26.24564102564102	18.096153846153847	10.53974358974359	20.33410256410256	16.845128205128205	71.81589743589744	16.884102564102566	34.68589743589744	71.93384615384616
Human Diseases;Infectious disease: bacterial;Staphylococcus aureus infection;Staphylococcus aureus infection	https://www.genome.jp/entry/ko05150	ko05150	6919.816666666665	179.43787878787876	30.486363636363635	83.91212121212122	133.2090909090909	55.72575757575757	16.225757575757573	50.11060606060607	66.4439393939394	103.53787878787878	63.43484848484848	13.193939393939393	45.9939393939394	34.27121212121212	55.35151515151515	16.745454545454546	32.82727272727273	53.43636363636364	96.96212121212122	32.99848484848485	105.18333333333334	171.21666666666667	42.09090909090909	609.4939393939394	288.33636363636367	47.82424242424242	131.98333333333332	72.17121212121212	481.7318181818182	148.71212121212122	60.90909090909091	67.85606060606061	47.096969696969694	243.9712121212121	60.00757575757576	48.28181818181819	89.93333333333334	22.11060606060606	40.3	41.49242424242424	149.20000000000002	77.47727272727273	123.67878787878787	108.28484848484847	8.274242424242425	44.10909090909091	112.0530303030303	68.26060606060605	54.38333333333333	68.19848484848485	103.48030303030305	226.9848484848485	87.96818181818183	44.38333333333333	78.10151515151516	57.20606060606061	237.46212121212122	31.86818181818182	26.437878787878788	205.39848484848483	19.7469696969697	46.43030303030302	282.3893939393939	120.08030303030304	42.46666666666666	112.04393939393938	90.0681818181818	18.089393939393936	267.79848484848486	22.484848484848484
